event_result_id,pdga_event_id,pdga_number,division,place,total_score,cash,event_rating
4091380,77760,47472,MPO,34,176,460,1024
4091381,77760,78268,MPO,37,177,435,1022
4091382,77760,44512,MPO,37,177,435,1022
4091383,77760,118426,MPO,39,178,394,1020
4091384,77760,100818,MPO,39,178,394,1020
4091385,77760,101574,MPO,39,178,394,1020
4091386,77760,31644,MPO,39,178,394,1020
4091387,77760,89394,MPO,39,178,394,1020
4091388,77760,11534,MPO,39,178,394,1019
4091389,77760,153363,MPO,39,178,394,1019
4091390,77760,139228,MPO,46,179,354,1017
4091391,77760,15857,MPO,46,179,354,1017
4091392,77760,63765,MPO,46,179,354,1017
4091393,77760,101197,MPO,46,179,354,1016
4091394,77760,53565,MPO,50,180,48,1015
4091395,77760,114877,MPO,50,180,48,1015
4091396,77760,88279,MPO,50,180,48,1014
4091397,77760,25541,MPO,50,180,48,1015
4091398,77760,65266,MPO,50,180,48,1014
4091399,77760,27812,MPO,50,180,48,1014
4091400,77760,119504,MPO,50,180,48,1014
4091401,77760,145206,MPO,57,181,0,1012
4091402,77760,76669,MPO,57,181,0,1012
4091403,77760,49885,MPO,57,181,0,1012
4091404,77760,81739,MPO,60,182,0,1010
4091405,77760,100497,MPO,60,182,0,1009
4091406,77760,39491,MPO,62,183,0,1008
4091407,77760,132521,MPO,62,183,0,1007
4091408,77760,84958,MPO,62,183,0,1008
4091409,77760,13864,MPO,62,183,0,1007
4091410,77760,37146,MPO,62,183,0,1008
4091411,77760,59419,MPO,67,184,0,1005
4091412,77760,56037,MPO,67,184,0,1005
4091413,77760,144536,MPO,67,184,0,1005
4091414,77760,91397,MPO,67,184,0,1004
4091415,77760,54049,MPO,67,184,0,1005
4091416,77760,56016,MPO,67,184,0,1004
4091417,77760,67172,MPO,67,184,0,1004
4091418,77760,61186,MPO,67,184,0,1004
4091419,77760,48346,MPO,67,184,0,1005
4091420,77760,91249,MPO,67,184,0,1004
4091421,77760,82098,MPO,67,184,0,1004
4091422,77760,68835,MPO,78,185,0,1002
4091423,77760,41760,MPO,78,185,0,1003
4091424,77760,47689,MPO,78,185,0,1003
4091425,77760,56555,MPO,78,185,0,1002
4091426,77760,35876,MPO,78,185,0,1002
4091427,77760,65715,MPO,78,185,0,1002
4091428,77760,129061,MPO,84,186,0,999
4091429,77760,102119,MPO,84,186,0,1000
4091430,77760,99053,MPO,84,186,0,1000
4091431,77760,97115,MPO,87,187,0,998
4091432,77760,128378,MPO,87,187,0,998
4091433,77760,145870,MPO,87,187,0,997
4091434,77760,205985,MPO,90,188,0,995
4091435,77760,153445,MPO,90,188,0,995
4091436,77760,17295,MPO,90,188,0,995
4091437,77760,212153,MPO,90,188,0,994
4091438,77760,58320,MPO,94,189,0,993
4091439,77760,73695,MPO,94,189,0,993
4091440,77760,140954,MPO,96,190,0,990
4091441,77760,88212,MPO,96,190,0,989
4091442,77760,43834,MPO,96,190,0,990
4091443,77760,99648,MPO,96,190,0,990
4091444,77760,99246,MPO,96,190,0,989
4091445,77760,214321,MPO,96,190,0,989
4091446,77760,93197,MPO,102,191,0,987
4091447,77760,88857,MPO,102,191,0,987
4091448,77760,79753,MPO,102,191,0,987
4091449,77760,131072,MPO,102,191,0,987
4091450,77760,38631,MPO,106,195,0,977
4091451,77760,180838,MPO,107,196,0,976
4091452,77760,180568,MPO,107,196,0,975
4091453,77760,146110,MPO,107,196,0,974
4091454,77760,109674,MPO,110,197,0,972
4091455,77760,28359,MPO,111,200,0,965
4091456,77760,137047,MPO,111,200,0,965
4091457,77760,53332,MPO,113,202,0,960
4091458,77760,70895,MPO,114,204,0,955
4091459,77760,154455,MPO,114,204,0,955
4091460,77760,187709,MPO,116,205,0,953
4091461,77760,150967,MPO,117,208,0,945
4091462,77760,144790,MPO,118,209,0,943
4091463,77760,3351,MPO,119,210,0,940
4091464,77760,56511,MPO,120,211,0,941
4091465,77760,48964,MPO,121,215,0,928
4091466,77760,3140,MPO,122,999,0,997
4091467,77760,103224,MPO,122,999,0,964
4091468,77760,109996,FPO,1,160,5500,1006
4091469,77760,73986,FPO,2,162,3050,1000
4091470,77760,48976,FPO,3,163,2150,997
4091471,77760,85942,FPO,4,171,1513,972
4091472,77760,99441,FPO,4,171,1513,972
4091473,77760,32917,FPO,6,172,1100,969
4091474,77760,34563,FPO,6,172,1100,969
4091475,77760,111487,FPO,8,173,811,966
4091476,77760,32654,FPO,8,173,811,966
4091477,77760,133547,FPO,8,173,811,966
4091478,77760,62879,FPO,8,173,811,966
4091479,77760,44184,FPO,12,174,650,963
4091480,77760,58303,FPO,13,176,590,957
4091481,77760,59227,FPO,13,176,590,957
4091482,77760,99455,FPO,15,177,507,954
4091483,77760,66599,FPO,15,177,507,954
4091484,77760,64927,FPO,15,177,507,954
4091485,77760,138272,FPO,18,178,448,951
4091486,77760,75029,FPO,18,178,448,950
4091487,77760,66842,FPO,20,179,420,947
4091488,77760,66898,FPO,21,181,393,942
4091489,77760,124963,FPO,21,181,393,942
4091490,77760,27832,FPO,23,182,356,938
4091491,77760,50656,FPO,23,182,356,938
4091492,77760,107335,FPO,23,182,356,939
4091493,77760,65489,FPO,26,184,0,932
4091494,77760,130342,FPO,27,185,0,929
4091495,77760,51277,FPO,27,185,0,929
4091496,77760,198446,FPO,27,185,0,929
4091497,77760,139109,FPO,27,185,0,929
4091498,77760,63257,FPO,31,187,0,923
4091499,77760,112647,FPO,31,187,0,923
4091500,77760,71262,FPO,31,187,0,923
4091501,77760,158461,FPO,34,188,0,920
4091502,77760,130822,FPO,35,192,0,908
4091503,77760,146137,FPO,35,192,0,908
4091504,77760,79777,FPO,35,192,0,908
4091505,77760,62325,FPO,35,192,0,908
4091506,77760,114560,FPO,35,192,0,908
4091507,77760,147050,FPO,40,193,0,905
4091508,77760,184736,FPO,41,195,0,898
4091509,77760,197689,FPO,41,195,0,898
4091510,77760,144791,FPO,43,196,0,895
4091511,77760,142354,FPO,43,196,0,895
4091512,77760,24356,FPO,45,197,0,892
4091513,77760,170182,FPO,46,199,0,886
4091514,77760,60798,FPO,46,199,0,886
4091515,77760,102024,FPO,48,203,0,874
4091516,77760,142944,FPO,49,206,0,865
4091517,77760,212410,FPO,50,213,0,843
4117547,77761,44382,MPO,1,165,10000,1056
4117548,77761,121715,MPO,2,166,4233,1054
4117549,77761,39015,MPO,2,166,4233,1054
4117550,77761,45971,MPO,2,166,4233,1054
4117551,77761,8332,MPO,5,167,2450,1052
4117552,77761,76669,MPO,6,168,2050,1049
4117553,77761,62467,MPO,7,169,1642,1047
4117554,77761,80331,MPO,7,169,1642,1047
4117555,77761,75412,MPO,7,169,1642,1047
4117556,77761,72844,MPO,10,171,1288,1042
4117557,77761,50670,MPO,10,171,1288,1042
4117558,77761,18330,MPO,12,172,983,1040
4117559,77761,34250,MPO,12,172,983,1040
4117560,77761,38008,MPO,12,172,983,1040
4117561,77761,48950,MPO,12,172,983,1040
4117562,77761,13864,MPO,16,173,810,1037
4117563,77761,43762,MPO,16,173,810,1037
4117564,77761,89959,MPO,16,173,810,1037
4117565,77761,97115,MPO,19,174,740,1035
4117566,77761,98091,MPO,20,175,658,1033
4117567,77761,79748,MPO,20,175,658,1033
4117568,77761,35449,MPO,20,175,658,1033
4117569,77761,91925,MPO,20,175,658,1033
4117570,77761,69424,MPO,20,175,658,1032
4117571,77761,17295,MPO,25,176,580,1030
4117572,77761,73695,MPO,25,176,580,1030
4117573,77761,60436,MPO,27,177,502,1028
4117574,77761,39491,MPO,27,177,502,1028
4117575,77761,85132,MPO,27,177,502,1028
4117576,77761,50671,MPO,27,177,502,1028
4117577,77761,82098,MPO,27,177,502,1028
4117578,77761,50401,MPO,27,177,502,1028
4117579,77761,67172,MPO,27,177,502,1028
4117580,77761,33705,MPO,27,177,502,1028
4117581,77761,27171,MPO,35,178,425,1025
4117582,77761,153363,MPO,35,178,425,1025
4117583,77761,79047,MPO,35,178,425,1026
4117584,77761,96512,MPO,35,178,425,1025
4117585,77761,85850,MPO,35,178,425,1025
4117586,77761,57365,MPO,40,179,276,1023
4117587,77761,58320,MPO,40,179,276,1023
4117588,77761,68286,MPO,40,179,276,1023
4117589,77761,59419,MPO,40,179,276,1023
4117590,77761,88212,MPO,40,179,276,1023
4117591,77761,99648,MPO,40,179,276,1023
4117592,77761,122356,MPO,40,179,276,1023
4117593,77761,75590,MPO,40,179,276,1023
4117594,77761,145206,MPO,48,180,0,1021
4117595,77761,31644,MPO,48,180,0,1021
4117596,77761,69509,MPO,48,180,0,1021
4117597,77761,113179,MPO,51,181,0,1018
4117598,77761,99053,MPO,51,181,0,1018
4117599,77761,47472,MPO,51,181,0,1018
4117600,77761,65266,MPO,51,181,0,1018
4117601,77761,41760,MPO,51,181,0,1018
4117602,77761,63765,MPO,51,181,0,1018
4117603,77761,51685,MPO,57,182,0,1016
4117604,77761,27523,MPO,57,182,0,1016
4117605,77761,43834,MPO,57,182,0,1016
4117606,77761,59635,MPO,57,182,0,1016
4117607,77761,35876,MPO,61,183,0,1013
4117608,77761,68103,MPO,61,183,0,1013
4117609,77761,91249,MPO,61,183,0,1013
4117610,77761,60435,MPO,61,183,0,1013
4117611,77761,56511,MPO,61,183,0,1013
4117612,77761,63364,MPO,61,183,0,1013
4117613,77761,139619,MPO,61,183,0,1014
4117614,77761,48346,MPO,61,183,0,1013
4117615,77761,79753,MPO,61,183,0,1013
4117616,77761,153445,MPO,70,184,0,1011
4117617,77761,61186,MPO,70,184,0,1011
4117618,77761,99246,MPO,70,184,0,1011
4117619,77761,44512,MPO,70,184,0,1011
4117620,77761,58923,MPO,74,185,0,1008
4117621,77761,132521,MPO,74,185,0,1008
4117622,77761,61770,MPO,74,185,0,1009
4117623,77761,129963,MPO,74,185,0,1009
4117624,77761,65715,MPO,78,186,0,1006
4117625,77761,47689,MPO,78,186,0,1006
4117626,77761,139228,MPO,78,186,0,1006
4117627,77761,27812,MPO,78,186,0,1006
4117628,77761,101197,MPO,82,187,0,1004
4117629,77761,68835,MPO,82,187,0,1004
4117630,77761,34344,MPO,82,187,0,1004
4117631,77761,129061,MPO,82,187,0,1004
4117632,77761,49885,MPO,86,188,0,1001
4117633,77761,101944,MPO,86,188,0,1001
4117634,77761,58926,MPO,86,188,0,1001
4117635,77761,54049,MPO,86,188,0,1001
4117636,77761,31818,MPO,86,188,0,1001
4117637,77761,11534,MPO,91,189,0,999
4117638,77761,53565,MPO,91,189,0,999
4117639,77761,91397,MPO,91,189,0,999
4117640,77761,53558,MPO,94,190,0,996
4117641,77761,78817,MPO,95,191,0,994
4117642,77761,212153,MPO,95,191,0,994
4117643,77761,92805,MPO,95,191,0,994
4117644,77761,137590,MPO,95,191,0,994
4117645,77761,100497,MPO,99,192,0,992
4117646,77761,120743,MPO,100,193,0,989
4117647,77761,89394,MPO,100,193,0,989
4117648,77761,138355,MPO,102,194,0,987
4117649,77761,62904,MPO,102,194,0,987
4117650,77761,98161,MPO,104,195,0,984
4117651,77761,38631,MPO,104,195,0,984
4117652,77761,100818,MPO,106,198,0,977
4117653,77761,74465,MPO,107,199,0,975
4117654,77761,41351,MPO,107,199,0,975
4117655,77761,201045,MPO,109,204,0,963
4117656,77761,68481,MPO,110,206,0,958
4117657,77761,214321,MPO,111,211,0,946
4117658,77761,144536,MPO,112,999,0,956
4117659,77761,73986,FPO,1,176,5750,1013
4117660,77761,133547,FPO,2,185,3100,990
4117661,77761,64927,FPO,3,186,2200,987
4117662,77761,63257,FPO,4,191,1700,974
4117663,77761,198446,FPO,5,192,1242,972
4117664,77761,66599,FPO,5,192,1242,972
4117665,77761,99441,FPO,5,192,1242,972
4117666,77761,32917,FPO,8,193,950,969
4117667,77761,124963,FPO,9,194,865,967
4117668,77761,48976,FPO,10,195,725,964
4117669,77761,81351,FPO,10,195,725,964
4117670,77761,107335,FPO,10,195,725,964
4117671,77761,15354,FPO,13,196,620,961
4117672,77761,144112,FPO,14,197,545,959
4117673,77761,61144,FPO,14,197,545,959
4117674,77761,29190,FPO,16,198,495,956
4117675,77761,32654,FPO,16,198,495,956
4117676,77761,51277,FPO,18,200,475,951
4117677,77761,99455,FPO,19,201,437,948
4117678,77761,62879,FPO,19,201,437,948
4117679,77761,58303,FPO,19,201,437,948
4117680,77761,44184,FPO,22,202,388,946
4117681,77761,85942,FPO,22,202,388,946
4117682,77761,147050,FPO,24,204,370,941
4117683,77761,122208,FPO,25,205,0,938
4117684,77761,33833,FPO,26,206,0,936
4117685,77761,66842,FPO,26,206,0,935
4117686,77761,71262,FPO,28,208,0,930
4117687,77761,138272,FPO,28,208,0,930
4117688,77761,146137,FPO,28,208,0,930
4117689,77761,184736,FPO,31,209,0,928
4117690,77761,142354,FPO,32,210,0,925
4117691,77761,34563,FPO,32,210,0,925
4117692,77761,75029,FPO,34,211,0,923
4117693,77761,110168,FPO,34,211,0,922
4117694,77761,111487,FPO,36,212,0,920
4117695,77761,112647,FPO,37,213,0,917
4117696,77761,140947,FPO,38,215,0,912
4117697,77761,62325,FPO,38,215,0,912
4117698,77761,79233,FPO,40,217,0,907
4117699,77761,238187,FPO,41,219,0,902
4117700,77761,220545,FPO,42,220,0,899
4117701,77761,35616,FPO,42,220,0,899
4117702,77761,139109,FPO,44,223,0,891
4117703,77761,79777,FPO,45,224,0,889
4117704,77761,78232,FPO,45,224,0,889
4117705,77761,106489,FPO,47,232,0,868
4117706,77761,170182,FPO,48,999,0,832
4133081,77762,8332,MPO,1,171,10000,1067
4133082,77762,27523,MPO,2,176,6000,1057
4133083,77762,38008,MPO,3,178,3550,1053
4133084,77762,62467,MPO,3,178,3550,1053
4133085,77762,33705,MPO,5,179,2400,1051
4133086,77762,91249,MPO,5,179,2400,1051
4133087,77762,44382,MPO,7,182,1688,1045
4133088,77762,79047,MPO,7,182,1688,1045
4133089,77762,89959,MPO,7,182,1688,1045
4133090,77762,75412,MPO,7,182,1688,1045
4133091,77762,69509,MPO,11,183,1300,1043
4133092,77762,43762,MPO,11,183,1300,1043
4133093,77762,58926,MPO,13,184,1075,1041
4133094,77762,75590,MPO,13,184,1075,1041
4133095,77762,79748,MPO,13,184,1075,1041
4133096,77762,50401,MPO,16,185,950,1039
4133097,77762,60436,MPO,17,186,853,1037
4133098,77762,50671,MPO,17,186,853,1037
4133099,77762,63765,MPO,17,186,853,1037
4133100,77762,41760,MPO,20,187,750,1035
4133101,77762,96512,MPO,20,187,750,1035
4133102,77762,69424,MPO,20,187,750,1035
4133103,77762,98091,MPO,23,188,642,1033
4133104,77762,35449,MPO,23,188,642,1033
4133105,77762,139228,MPO,23,188,642,1033
4133106,77762,89394,MPO,23,188,642,1033
4133107,77762,91925,MPO,23,188,642,1032
4133108,77762,31644,MPO,28,189,535,1031
4133109,77762,121715,MPO,28,189,535,1031
4133110,77762,51685,MPO,28,189,535,1031
4133111,77762,76669,MPO,28,189,535,1031
4133112,77762,34344,MPO,28,189,535,1031
4133113,77762,81739,MPO,28,189,535,1031
4133114,77762,45971,MPO,34,190,473,1029
4133115,77762,122356,MPO,34,190,473,1029
4133116,77762,99246,MPO,36,191,445,1027
4133117,77762,31818,MPO,36,191,445,1027
4133118,77762,58320,MPO,38,192,415,1025
4133119,77762,57365,MPO,38,192,415,1024
4133120,77762,91397,MPO,38,192,415,1024
4133121,77762,68286,MPO,38,192,415,1025
4133122,77762,60259,MPO,42,193,308,1022
4133123,77762,39491,MPO,42,193,308,1023
4133124,77762,129061,MPO,42,193,308,1022
4133125,77762,53565,MPO,42,193,308,1022
4133126,77762,67172,MPO,42,193,308,1022
4133127,77762,144536,MPO,42,193,308,1023
4133128,77762,101197,MPO,48,194,0,1020
4133129,77762,68285,MPO,48,194,0,1021
4133130,77762,68103,MPO,50,195,0,1018
4133131,77762,48346,MPO,50,195,0,1019
4133132,77762,97115,MPO,50,195,0,1018
4133133,77762,47472,MPO,50,195,0,1019
4133134,77762,54049,MPO,50,195,0,1019
4133135,77762,132521,MPO,50,195,0,1019
4133136,77762,87673,MPO,56,196,0,1016
4133137,77762,80331,MPO,56,196,0,1016
4133138,77762,100497,MPO,56,196,0,1016
4133139,77762,27171,MPO,56,196,0,1016
4133140,77762,11534,MPO,56,196,0,1017
4133141,77762,61186,MPO,61,197,0,1014
4133142,77762,27812,MPO,61,197,0,1014
4133143,77762,88212,MPO,61,197,0,1014
4133144,77762,34250,MPO,61,197,0,1014
4133145,77762,101574,MPO,61,197,0,1014
4133146,77762,65715,MPO,66,198,0,1013
4133147,77762,17295,MPO,66,198,0,1012
4133148,77762,59635,MPO,66,198,0,1012
4133149,77762,129963,MPO,66,198,0,1012
4133150,77762,39015,MPO,66,198,0,1012
4133151,77762,50670,MPO,71,199,0,1010
4133152,77762,61770,MPO,72,200,0,1008
4133153,77762,99053,MPO,72,200,0,1008
4133154,77762,88279,MPO,72,200,0,1009
4133155,77762,145206,MPO,75,201,0,1006
4133156,77762,101944,MPO,75,201,0,1006
4133157,77762,85850,MPO,75,201,0,1006
4133158,77762,59419,MPO,75,201,0,1006
4133159,77762,98161,MPO,79,202,0,1004
4133160,77762,58680,MPO,79,202,0,1004
4133161,77762,9852,MPO,81,203,0,1002
4133162,77762,82098,MPO,81,203,0,1002
4133163,77762,139619,MPO,81,203,0,1002
4133164,77762,18330,MPO,81,203,0,1002
4133165,77762,135025,MPO,81,203,0,1002
4133166,77762,96063,MPO,81,203,0,1002
4133167,77762,79753,MPO,87,204,0,1000
4133168,77762,13864,MPO,87,204,0,1000
4133169,77762,65266,MPO,87,204,0,1000
4133170,77762,31536,MPO,87,204,0,1000
4133171,77762,56555,MPO,91,205,0,998
4133172,77762,153445,MPO,91,205,0,998
4133173,77762,68835,MPO,91,205,0,998
4133174,77762,87143,MPO,94,206,0,996
4133175,77762,99462,MPO,94,206,0,996
4133176,77762,100818,MPO,96,207,0,994
4133177,77762,47136,MPO,96,207,0,994
4133178,77762,74823,MPO,98,208,0,992
4133179,77762,99648,MPO,99,209,0,990
4133180,77762,49885,MPO,99,209,0,990
4133181,77762,138355,MPO,101,210,0,988
4133182,77762,147951,MPO,102,211,0,986
4133183,77762,43834,MPO,102,211,0,986
4133184,77762,58923,MPO,104,212,0,984
4133185,77762,56511,MPO,105,216,0,976
4133186,77762,35876,MPO,106,219,0,970
4133187,77762,98722,MPO,107,225,0,958
4133188,77762,92805,MPO,108,226,0,956
4133189,77762,28807,MPO,109,229,0,950
4133190,77762,202561,MPO,110,231,0,946
4133191,77762,58644,MPO,111,237,0,933
4133192,77762,85132,MPO,112,999,0,1012
4133193,77762,144530,MPO,112,999,0,988
4133194,77762,93475,MPO,112,999,0,982
4133195,77762,73986,FPO,1,188,5500,1012
4133196,77762,133547,FPO,2,192,3000,1003
4133197,77762,59227,FPO,3,201,2100,983
4133198,77762,144112,FPO,4,205,1475,974
4133199,77762,81351,FPO,4,205,1475,973
4133200,77762,64927,FPO,6,206,1150,972
4133201,77762,99455,FPO,6,206,1150,971
4133202,77762,44184,FPO,8,207,1000,969
4133203,77762,107335,FPO,9,208,900,967
4133204,77762,32917,FPO,10,209,800,965
4133205,77762,147050,FPO,11,210,628,962
4133206,77762,99441,FPO,11,210,628,962
4133207,77762,50656,FPO,11,210,628,962
4133208,77762,104187,FPO,14,212,530,958
4133209,77762,114560,FPO,15,214,490,953
4133210,77762,110168,FPO,16,216,450,949
4133211,77762,51277,FPO,17,217,423,946
4133212,77762,66599,FPO,17,217,423,946
4133213,77762,15354,FPO,19,218,375,944
4133214,77762,79233,FPO,19,218,375,944
4133215,77762,130342,FPO,21,220,350,939
4133216,77762,146137,FPO,22,221,0,937
4133217,77762,122208,FPO,22,221,0,937
4133218,77762,111487,FPO,24,222,0,935
4133219,77762,184736,FPO,25,224,0,930
4133220,77762,130822,FPO,26,225,0,928
4133221,77762,198446,FPO,27,226,0,926
4133222,77762,71262,FPO,27,226,0,926
4133223,77762,106422,FPO,29,227,0,924
4133224,77762,66842,FPO,30,228,0,921
4133225,77762,197468,FPO,31,230,0,917
4133226,77762,27832,FPO,31,230,0,917
4133227,77762,101949,FPO,33,236,0,903
4133228,77762,220897,FPO,33,236,0,903
4133229,77762,63257,FPO,35,238,0,898
4133230,77762,112647,FPO,36,244,0,885
4133231,77762,142354,FPO,37,249,0,873
4133232,77762,139109,FPO,38,252,0,866
4133233,77762,61144,FPO,39,999,0,938
4133234,77762,62325,FPO,39,999,0,932
4133235,77762,75029,FPO,39,999,0,904
4148688,77099,63765,MPO,1,261,15000,1045
4148689,77099,91249,MPO,2,265,9500,1040
4148690,77099,38008,MPO,3,266,6000,1039
4148691,77099,50671,MPO,3,266,6000,1039
4148692,77099,45971,MPO,5,269,4500,1036
4148693,77099,18330,MPO,6,270,3275,1035
4148694,77099,69509,MPO,6,270,3275,1035
4148695,77099,62467,MPO,6,270,3275,1035
4148696,77099,122356,MPO,6,270,3275,1035
4148697,77099,75412,MPO,10,271,2314,1034
4148698,77099,27523,MPO,10,271,2314,1034
4148699,77099,96512,MPO,10,271,2314,1034
4148700,77099,44382,MPO,10,271,2314,1034
4148701,77099,81739,MPO,14,272,1950,1033
4148702,77099,15857,MPO,15,273,1800,1032
4148703,77099,100497,MPO,15,273,1800,1032
4148704,77099,47472,MPO,17,274,1600,1030
4148705,77099,91925,MPO,17,274,1600,1031
4148706,77099,85132,MPO,17,274,1600,1030
4148707,77099,35449,MPO,20,275,1475,1029
4148708,77099,27171,MPO,20,275,1475,1029
4148709,77099,50670,MPO,22,276,1350,1028
4148710,77099,17295,MPO,22,276,1350,1028
4148711,77099,48950,MPO,22,276,1350,1028
4148712,77099,121715,MPO,25,278,1250,1026
4148713,77099,75590,MPO,26,279,1159,1025
4148714,77099,79748,MPO,26,279,1159,1025
4148715,77099,106915,MPO,26,279,1159,1025
4148716,77099,58926,MPO,29,280,1063,1024
4148717,77099,129963,MPO,29,280,1063,1024
4148718,77099,13864,MPO,29,280,1063,1024
4148719,77099,72844,MPO,29,280,1063,1024
4148720,77099,60436,MPO,33,282,975,1022
4148721,77099,57365,MPO,33,282,975,1021
4148722,77099,33705,MPO,33,282,975,1022
4148723,77099,88212,MPO,36,284,885,1019
4148724,77099,69424,MPO,36,284,885,1019
4148725,77099,39491,MPO,36,284,885,1019
4148726,77099,101574,MPO,36,284,885,1020
4148727,77099,61186,MPO,40,285,0,1018
4148728,77099,79047,MPO,41,286,0,1017
4148729,77099,128378,MPO,42,291,0,1012
4148730,77099,98091,MPO,42,291,0,1012
4148731,77099,153445,MPO,44,215,0,1016
4148732,77099,89959,MPO,44,215,0,1016
4148733,77099,102119,MPO,44,215,0,1016
4148734,77099,145206,MPO,47,216,0,1015
4148735,77099,68286,MPO,48,217,0,1014
4148736,77099,61770,MPO,48,217,0,1013
4148737,77099,56511,MPO,48,217,0,1013
4148738,77099,79753,MPO,48,217,0,1013
4148739,77099,59419,MPO,48,217,0,1013
4148740,77099,68285,MPO,48,217,0,1013
4148741,77099,80331,MPO,54,218,0,1012
4148742,77099,34344,MPO,54,218,0,1012
4148743,77099,111887,MPO,54,218,0,1012
4148744,77099,48346,MPO,54,218,0,1012
4148745,77099,58320,MPO,58,219,0,1011
4148746,77099,50401,MPO,58,219,0,1010
